,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,scores,compound,comp_score
921,#WhereIsJoe https://t.co/R4y5wE8CKT,False,17346,,2020-03-08T01:36:01Z,False,,1236465665864880128,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,2875,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
922,"“Rosie the Riveter"" represents the American women who worked in factories during World War II.

Their resilience an… https://t.co/Us56pg6Y8L",False,14213,,2020-03-08T00:30:00Z,True,,1236449049865224194,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3389,False,False,,,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.5994}",-0.5994,neg
923,I'm about to take the stage from Missouri. Tune in to watch live: https://t.co/JnUHTuV8VH,False,8627,,2020-03-07T23:26:28Z,False,,1236433064038780928,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,1952,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
924,"If you re-elect Donald Trump, he's going to cut Medicare and Social Security. I'm going to protect and expand these… https://t.co/q25nPHHMMA",False,16221,,2020-03-07T21:50:00Z,True,,1236408784492298240,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5582,False,False,,,"{'neg': 0.08, 'neu': 0.644, 'pos': 0.277, 'compound': 0.6369}",0.6369,pos
925,"I support #AB5 in California, which will give workers the dignity they deserve in the workplace. I agree with… https://t.co/lVS6jn0iRA",False,2960,,2020-03-07T20:01:00Z,True,,1236381353811120128,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,892,False,False,,,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.7845}",0.7845,pos
926,"We're going to rebuild the great American middle class. And this time, we're going to bring everyone along regardle… https://t.co/z8HIxuMdtQ",False,34684,,2020-03-07T19:02:00Z,True,,1236366505979154432,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6046,False,False,,,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.6249}",0.6249,pos
927,I'm about to take the stage from Missouri. Tune in to watch live: https://t.co/xVFPWVqXbn,False,1898,,2020-03-07T18:37:36Z,False,,1236360367430717440,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,310,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
928,"To everyone who has been knocked down, counted out, or left behind — this is your campaign. Together, we will beat… https://t.co/dqht3wdKnh",False,22402,,2020-03-07T17:32:00Z,True,,1236343856699867137,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5133,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
929,"I can’t tell you how much I appreciate @PeteButtigieg’s endorsement. If you supported Pete, know that there is a ho… https://t.co/YByht3juPm",False,30505,,2020-03-07T16:15:00Z,True,,1236324479233449984,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5436,False,False,,,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.743}",0.743,pos
930,We are so much better than who Donald Trump thinks we are. This is the United States of America. We treat each othe… https://t.co/mgAf8oviGP,False,48789,,2020-03-06T23:45:00Z,True,,1236075337164812288,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8505,False,False,,,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.8261}",0.8261,pos
931,"Climate change is the existential crisis of our time. On day one, I'll rejoin the Paris Agreement — and then rally… https://t.co/AmIv6qnSVZ",False,35757,,2020-03-06T21:35:00Z,True,,1236042621677690880,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6435,False,False,,,"{'neg': 0.156, 'neu': 0.722, 'pos': 0.122, 'compound': -0.2263}",-0.2263,neg
932,"I don't care who you're supporting, attacks like this against a man who could be the first Jewish President are dis… https://t.co/vku35Z4tw4",False,113904,,2020-03-06T20:18:25Z,True,,1236023348481724416,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,21633,False,False,,,"{'neg': 0.205, 'neu': 0.594, 'pos': 0.201, 'compound': -0.033}",-0.033,neg
933,"It’s time we restore the great American middle class — and this time, make sure everyone has a chance to come along… https://t.co/C6CzP7aM6N",False,9202,,2020-03-06T19:54:30Z,True,,1236017332478242818,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,2320,False,False,,,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.8625}",0.8625,pos
934,This is a big moment for our campaign — and we could use your help to keep our momentum going. Chip in $5 to help u… https://t.co/LdTU7M9YEy,False,11566,,2020-03-06T18:56:00Z,True,,1236002607946067968,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3067,False,False,,,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.6597}",0.6597,pos
935,They don’t call it Super Tuesday for nothing! https://t.co/ye8kvggu6W,False,9154,,2020-03-06T17:18:00Z,False,,1235977945581326337,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,1919,False,False,,,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.636}",0.636,pos
936,Finally: a way to use Twitter without character limits. Check out what I had to say when @TwitterGov asked me about… https://t.co/efHdmNyRsx,False,9941,,2020-03-06T15:25:00Z,True,,1235949508149661698,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,2973,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
937,We need a president who will choose unity over division.,False,57676,,2020-03-06T02:15:00Z,False,,1235750698052202498,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,7501,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
938,Donald Trump is the most corrupt president in modern American history — and the American people deserve to know wha… https://t.co/Xw0trNz2M7,False,28853,,2020-03-06T01:30:00Z,True,,1235739373745958912,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,9205,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
939,"Get real, Bernie. The only person who's going to cut Social Security if he's elected is Donald Trump. Maybe you sho… https://t.co/TN0wl7H8cb",False,64692,,2020-03-06T01:07:39Z,True,,1235733748563533824,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,14413,False,False,,,"{'neg': 0.086, 'neu': 0.816, 'pos': 0.098, 'compound': 0.0772}",0.0772,pos
940,"For all the hard-won progress we've made in the fight for LGBTQ+ equality, we're not done — not nearly. That's why… https://t.co/p7KI8H25he",False,7385,,2020-03-06T01:01:00Z,True,,1235732075506012160,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,2041,False,False,,,"{'neg': 0.107, 'neu': 0.779, 'pos': 0.115, 'compound': 0.0516}",0.0516,pos
941,"Here's the deal, folks: social security is on the ballot this year, and the choice couldn't be clearer: 

I'll prot… https://t.co/S5N6LDC7Yk",False,39538,,2020-03-06T00:36:41Z,True,,1235725955726893056,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,13827,False,False,,,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.34}",0.34,pos
942,"I’m confident that with the help of @PeteButtigieg and his supporters, we will unite this country, we will beat Don… https://t.co/dJH2oZPdc9",False,21244,,2020-03-05T23:55:00Z,True,,1235715465890205696,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3848,False,False,,,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.8316}",0.8316,pos
943,"Not a joke, folks. We added a bunch of new items to our campaign store that I think you'll like. Head to… https://t.co/5zW94h6JTh",False,2023,,2020-03-05T23:05:00Z,True,,1235702883212918784,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,492,False,False,,,"{'neg': 0.084, 'neu': 0.804, 'pos': 0.112, 'compound': 0.1561}",0.1561,pos
944,We should not tear down Obamacare. Period. We need to protect and build on it with a new public option to ensure ev… https://t.co/mmaw8BlSoN,False,36948,,2020-03-05T19:35:00Z,True,,1235650035251122176,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6243,False,False,,,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,pos
945,"Senator @EWarren is the fiercest of fighters for middle class families. Her work in Washington, in Massachusetts, a… https://t.co/hnuvTLDaCw",False,87286,,2020-03-05T17:20:00Z,True,,1235616060906205184,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,10253,False,False,,,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.0516}",-0.0516,neg
946,"I'm blown away by the grassroots energy we've seen from Pete, Amy, and Beto supporters. Tuesday wouldn't have happe… https://t.co/vNjAjdf8W5",False,24462,,2020-03-05T13:52:56Z,True,,1235563953830481920,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4801,False,False,,,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.6124}",0.6124,pos
947,We are building the coalition that will defeat Donald Trump.,False,48785,,2020-03-05T01:20:00Z,False,,1235374469079797762,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6040,False,False,,,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.4588}",-0.4588,neg
948,"To everyone who has placed your faith in our campaign thus far, thank you. Your support means the world to me — and… https://t.co/Mqy5tktpnb",False,14736,,2020-03-05T00:45:00Z,True,,1235365660957474816,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,2203,False,False,,,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7906}",0.7906,pos
949,I'm grateful that over 125 elected officials and leaders from across the country have endorsed our campaign in the… https://t.co/VHp8Xrvtkb,False,12453,,2020-03-04T23:32:00Z,True,,1235347289935208448,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3325,False,False,,,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.6124}",0.6124,pos
950,America was built on the simple idea that we're all created equal—but we've never lived up to it. We've had to figh… https://t.co/oBETUB7LSX,False,16841,,2020-03-04T23:01:00Z,True,,1235339488802594828,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3183,False,False,,,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.25}",0.25,pos
951,Most Americans don't want the false promise of a revolution — they want results. https://t.co/8ElpMRChuc,False,10928,,2020-03-04T21:55:00Z,False,,1235322880314892288,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,2229,False,False,,,"{'neg': 0.195, 'neu': 0.655, 'pos': 0.151, 'compound': 0.0845}",0.0845,pos
952,"There is an assault on abortion access, and today it has reached the Supreme Court. It's time for our leaders to st… https://t.co/mN9unOMTAR",False,9285,,2020-03-04T20:52:19Z,True,,1235307106682777607,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,2284,False,False,,,"{'neg': 0.132, 'neu': 0.694, 'pos': 0.174, 'compound': 0.0516}",0.0516,pos
953,"Thank you, Maine! https://t.co/scy7BwVQCy",False,14344,,2020-03-04T20:13:35Z,False,,1235297357648015361,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,1925,False,False,,,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}",0.4199,pos
954,I have said it many times in this campaign. This nation will be able to overcome four years of Donald Trump. But if… https://t.co/OCNcGZ538d,False,68818,,2020-03-04T17:50:00Z,True,,1235261222854856704,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,11815,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
955,".@MikeBloomberg, I can’t thank you enough for your support—and for your tireless work on everything from gun safety… https://t.co/LP8gj2EBd9",False,78761,,2020-03-04T15:52:00Z,True,,1235231527191093250,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,12222,False,False,,,"{'neg': 0.115, 'neu': 0.766, 'pos': 0.12, 'compound': 0.0258}",0.0258,pos
956,"I'm Joe Biden and I'm running a campaign that chooses: Hope over fear. Unity over division. Truth over lies.

And t… https://t.co/NLXYyHahcO",False,20554,,2020-03-04T14:58:42Z,True,,1235218114461212672,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4709,False,False,,,"{'neg': 0.213, 'neu': 0.603, 'pos': 0.184, 'compound': -0.2023}",-0.2023,neg
957,"Thank you, Texas! https://t.co/QjmWecyyFD",False,33034,,2020-03-04T06:47:02Z,False,,1235094384493727744,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,4493,False,False,,,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}",0.4199,pos
958,"Call it a W. Thank you, Texas. https://t.co/iXFI1ys9wi",False,18384,,2020-03-04T06:46:14Z,False,,1235094180097122304,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,2822,False,False,,,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,pos
959,"Team, because of you we had an incredible Super Tuesday. Now, it's time to focus on beating Donald Trump. We can ge… https://t.co/4vwkhr3ils",False,20161,,2020-03-04T05:32:00Z,True,,1235075499145064448,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4554,False,False,,,"{'neg': 0.108, 'neu': 0.753, 'pos': 0.14, 'compound': 0.2263}",0.2263,pos
960,I want to thank our incredible supporters and volunteers across the country. Your faith in our campaign — especiall… https://t.co/WliXqhCLse,False,11311,,2020-03-04T05:00:31Z,True,,1235067575710765057,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,2043,False,False,,,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.8176}",0.8176,pos
961,"Let’s unite.

Let’s beat Donald Trump.

And let’s take back this country!",False,51391,,2020-03-04T04:13:51Z,False,,1235055833894883328,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,7875,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
962,"You lost tonight, @realDonaldTrump. Democrats around the country are fired up. We are decent, brave, and resilient… https://t.co/Rlx2FcrIFq",False,95987,,2020-03-04T04:07:50Z,True,,1235054319239483394,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,15168,False,False,,,"{'neg': 0.243, 'neu': 0.617, 'pos': 0.14, 'compound': -0.3612}",-0.3612,neg
963,"Thank you, Massachusetts! https://t.co/CkA2gy1RPo",False,11971,,2020-03-04T03:59:33Z,False,,1235052234116714498,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,1658,False,False,,,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}",0.4199,pos
964,"Thanks, Obama. https://t.co/kBXnvbJ9ND",False,16214,,2020-03-04T03:59:04Z,False,,1235052111358046208,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,2699,False,False,,,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
965,The press and the pundits declared us dead — but tonight has made clear that we are very much alive. We're building… https://t.co/y4kEPUdas0,False,4793,,2020-03-04T03:47:31Z,True,,1235049205275791360,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,1088,False,False,,,"{'neg': 0.092, 'neu': 0.658, 'pos': 0.25, 'compound': 0.6775}",0.6775,pos
966,I'm about to take the stage from California. Tune in to watch live: https://t.co/nIysK0qPFK,False,1703,,2020-03-04T03:30:18Z,False,,1235044874908393472,,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,233,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
967,"Thank you, Minnesota! https://t.co/BqKfvLOJDy",False,14146,,2020-03-04T03:19:01Z,False,,1235042035070947328,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,1922,False,False,,,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}",0.4199,pos
968,"Thank you, Arkansas! https://t.co/IUn2901eMw",False,11563,,2020-03-04T03:06:08Z,False,,1235038793528274945,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,1635,False,False,,,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}",0.4199,pos
969,#Joementum https://t.co/3UhSdLUT4Y,False,29230,,2020-03-04T02:22:22Z,False,,1235027778048864261,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,6790,False,False,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
